interaction_id,mentee_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
11876,1376,880,video_call,5,3,6,0
11877,1698,83,chat,52,4,2,0
11878,1665,364,video_call,52,2,2,0
11879,593,225,chat,44,3,10,0
11880,229,371,video_call,49,4,10,1
11881,597,226,video_call,48,4,4,1
11882,539,646,video_call,14,5,2,1
11883,42,52,video_call,55,1,4,0
11884,1244,93,video_call,12,3,2,0
11885,1007,353,chat,41,4,10,0
11886,345,74,chat,18,3,10,0
11887,626,758,chat,19,1,6,0
11888,437,309,chat,53,4,6,0
11889,44,812,video_call,19,5,4,1
11890,1093,572,video_call,30,1,4,0
11891,1941,469,video_call,42,3,10,0
11892,1097,878,video_call,36,2,4,0
11893,1863,497,video_call,24,4,4,1
11894,603,146,chat,32,5,8,1
11895,1868,647,chat,16,1,4,0
11896,1961,888,video_call,17,5,4,0
11897,1541,130,chat,8,3,10,0
11898,536,245,video_call,35,3,2,0
11899,328,389,chat,26,5,6,1
11900,538,376,video_call,15,2,4,0
11901,248,30,video_call,37,3,6,0
11902,1477,550,video_call,57,3,2,0
11903,519,242,video_call,35,2,8,0
11904,1303,793,chat,42,1,10,0
11905,1174,266,chat,36,1,10,0
11906,1777,968,video_call,51,2,4,0
11907,607,778,video_call,31,2,2,0
11908,1480,292,chat,11,2,4,0
11909,720,267,chat,17,2,8,0
11910,121,173,chat,25,3,8,0
11911,392,298,video_call,21,1,6,0
11912,949,466,video_call,40,1,8,0
11913,1875,258,video_call,14,2,10,0
11914,1724,440,chat,28,2,10,0
11915,1299,375,video_call,45,3,2,0
11916,1216,1,video_call,54,4,6,1
11917,927,282,chat,31,3,10,0
11918,1333,772,video_call,28,1,8,0
11919,880,892,video_call,19,4,4,1
11920,1735,793,video_call,28,2,8,0
11921,230,186,video_call,23,4,4,1
11922,123,665,video_call,43,3,10,0
11923,423,826,video_call,21,2,10,0
11924,1891,911,chat,18,2,4,0
11925,136,51,video_call,30,3,6,0
11926,1931,510,chat,35,3,6,0
11927,1236,205,chat,30,4,4,1
11928,295,102,chat,6,5,4,1
11929,342,934,chat,56,3,2,0
11930,1265,217,video_call,22,5,8,1
11931,1649,809,video_call,28,2,10,0
11932,1456,829,chat,60,4,4,0
11933,1520,333,chat,14,4,4,0
11934,931,866,video_call,38,5,10,0
11935,1827,162,chat,52,4,2,1
11936,883,67,video_call,31,4,8,1
11937,1623,146,video_call,49,4,8,0
11938,1208,284,video_call,24,3,8,0
11939,982,755,video_call,6,3,6,0
11940,462,914,video_call,33,4,10,0
11941,935,613,video_call,49,4,4,1
11942,308,812,chat,20,5,8,1
11943,103,772,chat,19,1,2,0
11944,954,604,video_call,18,2,10,0
11945,1192,897,video_call,35,5,8,0
11946,1361,643,chat,60,4,4,1
11947,153,112,chat,40,1,8,0
11948,291,393,chat,33,2,6,0
11949,1516,689,video_call,8,3,10,0
11950,947,218,chat,24,4,10,1
11951,5,38,chat,33,5,6,1
11952,1364,782,video_call,42,2,8,0
11953,1589,957,video_call,29,4,4,0
11954,1439,994,video_call,39,4,10,0
11955,272,584,chat,39,4,4,1
11956,1807,438,chat,33,4,4,1
11957,790,236,chat,13,4,4,1
11958,38,810,chat,28,3,2,0
11959,526,10,chat,12,2,10,0
11960,474,800,video_call,11,1,8,0
11961,650,939,video_call,55,5,4,1
11962,1830,658,chat,43,1,8,0
11963,990,873,chat,12,5,4,1
11964,1447,71,chat,32,3,2,0
11965,1818,176,video_call,13,5,2,1
11966,1856,988,video_call,48,3,6,0
11967,1723,398,chat,10,4,6,1
11968,1432,848,chat,40,4,8,1
11969,376,870,chat,27,4,2,1
11970,448,558,video_call,17,5,4,1
11971,1985,690,chat,6,5,10,0
11972,384,793,chat,43,1,8,0
11973,830,785,chat,41,5,6,1
11974,1998,903,chat,15,4,4,0
11975,1164,567,chat,8,4,2,0
11976,1902,330,chat,34,2,2,0
11977,1542,636,video_call,32,3,8,0
11978,1409,336,video_call,42,4,8,0
11979,1685,258,chat,12,5,10,0
11980,160,719,chat,31,5,2,1
11981,1802,732,video_call,51,1,2,0
11982,1894,82,chat,41,4,8,1
11983,1929,685,video_call,8,2,4,0
11984,29,26,video_call,49,4,6,0
11985,445,524,video_call,13,2,6,0
11986,655,186,video_call,6,5,6,1
11987,533,996,chat,46,4,4,1
11988,223,152,video_call,15,3,6,0
11989,1666,663,video_call,41,3,2,0
11990,164,906,video_call,41,4,6,1
11991,327,338,chat,11,4,8,1
11992,1468,629,video_call,31,3,10,0
11993,1926,332,video_call,58,5,4,1
11994,1048,950,chat,28,4,4,1
11995,1494,680,video_call,50,1,6,0
11996,1419,202,video_call,30,1,6,0
11997,485,832,video_call,37,5,6,0
11998,1183,637,chat,33,1,10,0
11999,1350,597,video_call,31,5,10,0
12000,1121,117,video_call,19,4,2,1
12001,622,593,video_call,36,1,2,0
12002,458,676,chat,21,4,10,0
12003,111,898,chat,50,5,10,1
12004,644,552,video_call,17,5,2,1
12005,1643,472,chat,44,1,6,0
12006,392,985,chat,26,1,10,0
12007,1423,853,chat,18,3,4,0
12008,1715,592,chat,46,1,4,0
12009,1165,762,chat,51,4,4,1
12010,1053,4,video_call,21,1,6,0
12011,1368,977,video_call,15,4,10,0
12012,1302,309,video_call,55,1,6,0
12013,1569,137,video_call,57,2,2,0
12014,69,916,chat,28,5,8,1
12015,1860,711,video_call,19,3,10,0
12016,996,537,video_call,44,2,6,0
12017,1760,172,video_call,9,3,8,0
12018,1321,290,chat,34,3,8,0
12019,450,174,chat,10,3,2,0
12020,683,904,chat,9,4,4,0
12021,364,287,video_call,14,1,10,0
12022,939,587,video_call,21,4,8,0
12023,948,281,video_call,19,3,4,0
12024,1450,39,video_call,54,3,8,0
12025,1067,278,video_call,59,4,4,1
12026,556,58,chat,41,4,6,1
12027,466,793,video_call,29,2,2,0
12028,1870,875,video_call,56,3,2,0
12029,1866,565,video_call,13,5,10,1
12030,1210,156,video_call,9,2,4,0
12031,1800,476,video_call,21,3,2,0
12032,444,664,chat,6,4,4,1
12033,398,36,chat,13,5,8,1
12034,562,344,video_call,13,5,6,0
12035,1260,453,video_call,39,3,6,0
12036,1112,393,chat,44,2,2,0
12037,778,926,video_call,46,2,8,0
12038,1051,436,video_call,51,3,10,0
12039,1898,452,chat,54,3,8,0
12040,1874,764,video_call,13,5,2,0
12041,1914,419,chat,25,2,2,0
12042,216,37,chat,18,1,8,0
12043,1755,113,chat,29,4,8,0
12044,1403,346,chat,53,1,4,0
12045,550,75,video_call,58,2,10,0
12046,302,648,video_call,5,3,4,0
12047,1744,218,chat,45,2,6,0
12048,924,635,chat,25,3,6,0
12049,1977,364,video_call,56,5,6,1
12050,1108,531,chat,43,5,2,1
12051,104,314,video_call,42,5,8,1
12052,1106,984,chat,44,5,6,0
12053,1731,2,chat,7,2,8,0
12054,1188,775,video_call,41,3,10,0
12055,630,50,chat,48,2,2,0
12056,1999,580,video_call,16,1,8,0
12057,953,511,video_call,8,5,10,0
12058,676,236,video_call,15,5,4,1
12059,1953,397,chat,33,1,6,0
12060,289,578,chat,42,2,6,0
12061,480,554,chat,11,2,8,0
12062,1205,648,video_call,55,2,4,0
12063,766,226,video_call,13,3,10,0
12064,1551,575,chat,54,1,6,0
12065,1553,81,chat,16,4,6,1
12066,200,132,video_call,10,3,6,0
12067,1335,279,chat,46,5,6,1
12068,1388,306,chat,49,1,2,0
12069,1390,708,video_call,29,5,2,0
12070,1014,105,video_call,35,4,10,0
12071,1003,238,video_call,44,3,2,0
12072,1445,311,chat,5,4,4,0
12073,353,59,chat,7,2,4,0
12074,1927,692,chat,5,3,6,0
12075,1894,21,video_call,15,1,8,0
12076,1139,351,chat,50,2,6,0
12077,410,410,video_call,22,3,6,0
12078,1688,34,video_call,15,5,2,1
12079,170,935,video_call,38,4,10,0
12080,877,469,chat,27,4,6,1
12081,1250,991,video_call,29,2,4,0
12082,1564,155,video_call,41,3,10,0
12083,1524,97,chat,37,3,4,0
12084,175,906,video_call,49,5,8,0
12085,1665,35,video_call,53,3,8,0
12086,232,951,chat,8,2,8,0
12087,1429,842,video_call,44,2,6,0
12088,1637,400,chat,39,2,2,0
12089,625,993,chat,22,2,6,0
12090,1581,30,video_call,20,2,6,0
12091,1296,204,chat,58,5,8,0
12092,1480,313,chat,48,4,4,0
12093,511,504,video_call,21,5,4,1
12094,1330,89,video_call,19,2,6,0
12095,1942,6,chat,9,5,8,1
12096,1323,296,chat,6,3,8,0
12097,1206,833,video_call,33,3,6,0
12098,56,947,chat,51,4,10,1
12099,1073,172,chat,10,4,10,1
12100,567,990,video_call,45,5,2,1
12101,695,574,video_call,16,3,8,0
12102,347,86,chat,22,4,8,1
12103,1501,305,video_call,24,2,6,0
12104,223,296,video_call,49,4,6,1
12105,866,73,chat,8,3,8,0
12106,609,253,video_call,51,1,8,0
12107,329,313,chat,30,4,2,0
12108,732,794,video_call,9,2,10,0
12109,1441,493,video_call,34,3,8,0
12110,771,389,video_call,36,4,8,0
12111,380,313,video_call,21,2,8,0
12112,1045,320,video_call,16,5,8,1
12113,1578,942,video_call,13,5,4,1
12114,217,164,chat,58,5,10,0
12115,1134,473,chat,43,5,10,0
12116,1350,852,video_call,42,3,2,0
12117,834,724,video_call,16,4,6,1
12118,185,741,video_call,23,1,10,0
12119,872,484,video_call,14,3,10,0
12120,1919,403,chat,38,1,2,0
12121,776,872,video_call,22,4,2,0
12122,793,356,chat,44,2,10,0
12123,1514,430,chat,9,2,2,0
12124,689,270,video_call,27,2,10,0
12125,54,747,chat,37,4,6,1
12126,991,8,video_call,31,5,8,0
12127,1883,17,video_call,47,2,4,0
12128,779,129,chat,6,4,6,0
12129,1380,574,video_call,18,4,10,1
12130,1936,397,video_call,17,3,6,0
12131,1767,232,chat,46,1,4,0
12132,1206,20,chat,28,5,10,0
12133,449,725,chat,58,5,6,1
12134,1674,880,video_call,26,1,2,0
12135,569,848,chat,55,1,2,0
12136,1501,409,chat,53,4,2,1
12137,1052,46,chat,41,2,6,0
12138,433,594,video_call,26,5,10,1
12139,318,970,chat,57,4,2,1
12140,220,422,chat,30,1,4,0
12141,1676,552,video_call,38,1,6,0
12142,1259,519,chat,27,4,10,1
12143,194,847,chat,40,1,6,0
12144,529,692,video_call,29,1,2,0
12145,648,248,video_call,19,4,8,0
12146,1738,792,chat,23,5,4,1
12147,1436,289,video_call,8,2,6,0
12148,1317,146,chat,34,5,6,0
12149,1642,406,chat,51,1,2,0
12150,1572,337,chat,30,5,2,0
12151,1885,4,chat,24,1,6,0
12152,899,524,chat,59,4,8,1
12153,1584,750,video_call,35,5,4,1
12154,1276,391,video_call,60,3,8,0
12155,466,18,chat,23,5,2,1
12156,1226,510,video_call,36,2,2,0
12157,230,844,chat,44,5,6,1
12158,764,815,video_call,11,4,6,0
12159,1337,401,chat,40,5,10,1
12160,401,823,chat,40,3,6,0
12161,1726,232,video_call,47,4,10,1
12162,1691,311,chat,34,5,6,0
12163,1941,755,chat,17,5,2,1
12164,869,735,chat,41,5,8,1
12165,1085,83,chat,32,1,4,0
12166,1329,22,video_call,55,2,4,0
12167,1604,493,chat,18,5,2,1
12168,1294,796,chat,54,5,8,1
12169,1580,842,chat,30,5,8,1
12170,786,376,chat,23,4,2,1
12171,1723,83,chat,27,2,6,0
12172,80,595,chat,11,5,10,1
12173,1292,859,chat,12,1,8,0
12174,648,430,video_call,57,3,6,0
12175,120,423,video_call,14,1,2,0
12176,1205,104,chat,57,2,8,0
12177,1260,426,chat,35,2,8,0
12178,1615,517,video_call,18,2,4,0
12179,777,945,video_call,36,2,2,0
12180,1157,423,video_call,24,2,8,0
12181,1192,513,video_call,53,2,2,0
12182,92,441,chat,40,5,8,1
12183,940,124,chat,32,5,2,1
12184,1484,731,chat,56,1,2,0
12185,323,634,video_call,48,5,6,1
12186,600,81,chat,22,4,2,1
12187,221,360,video_call,5,4,8,1
12188,340,562,chat,17,1,2,0
12189,534,336,chat,35,5,8,1
12190,1640,344,video_call,14,2,4,0
12191,1773,757,video_call,6,4,6,0
12192,1278,925,chat,46,4,6,1
12193,609,279,video_call,45,1,2,0
12194,1040,675,video_call,18,3,4,0
12195,3,735,chat,51,5,8,0
12196,355,70,chat,6,3,8,0
12197,856,538,chat,46,1,10,0
12198,248,819,chat,44,4,4,1
12199,1958,445,chat,11,2,4,0
12200,84,272,chat,49,3,10,0
12201,463,904,chat,56,3,10,0
12202,1248,553,video_call,52,1,8,0
12203,1373,426,chat,39,1,4,0
12204,865,818,chat,49,2,4,0
12205,1560,983,video_call,60,1,10,0
12206,771,885,video_call,48,1,4,0
12207,206,244,video_call,50,3,2,0
12208,1789,585,chat,58,2,10,0
12209,1175,267,chat,40,2,6,0
12210,1085,561,video_call,49,3,8,0
12211,13,776,video_call,21,4,6,1
12212,1517,480,chat,18,3,6,0
12213,584,818,video_call,47,4,6,1
12214,1737,395,video_call,58,5,8,1
12215,456,175,video_call,42,2,10,0
12216,765,11,video_call,48,5,8,0
12217,169,41,video_call,13,1,8,0
12218,696,872,video_call,40,4,4,1
12219,975,695,video_call,60,3,2,0
12220,1494,118,video_call,59,5,10,1
12221,1392,64,video_call,22,3,10,0
12222,180,405,chat,58,2,10,0
12223,1762,85,video_call,5,3,4,0
12224,1597,34,video_call,40,3,10,0
12225,126,791,chat,15,4,4,1
12226,1567,564,chat,30,3,8,0
12227,1007,945,video_call,16,3,2,0
12228,321,523,chat,26,1,4,0
12229,1968,867,chat,12,1,2,0
12230,1924,693,chat,56,5,10,1
12231,383,164,video_call,21,5,4,1
12232,556,261,chat,6,4,8,0
12233,1854,88,chat,41,2,4,0
12234,275,54,chat,57,4,6,0
12235,792,68,video_call,52,5,4,1
12236,1803,346,video_call,23,2,4,0
12237,1649,77,video_call,50,4,4,1
12238,774,754,video_call,54,3,2,0
12239,1049,180,video_call,38,1,10,0
12240,848,117,chat,37,1,10,0
12241,1013,941,video_call,17,3,4,0
12242,1969,531,chat,33,2,4,0
12243,544,159,video_call,49,3,8,0
12244,122,765,video_call,32,3,10,0
12245,1570,384,video_call,25,4,2,1
12246,383,809,chat,58,5,4,1
12247,1434,269,chat,52,5,10,1
12248,1811,829,video_call,58,1,8,0
12249,294,937,video_call,46,2,8,0
12250,105,186,chat,51,1,8,0
12251,1002,95,chat,49,4,4,0
12252,110,155,video_call,51,3,2,0
12253,78,805,video_call,31,2,2,0
12254,34,548,video_call,5,5,4,0
12255,39,783,video_call,24,2,2,0
12256,1715,592,video_call,39,3,2,0
12257,1602,338,video_call,10,1,10,0
12258,1217,172,video_call,8,4,4,1
12259,1205,474,video_call,41,5,10,1
12260,368,542,chat,34,1,4,0
12261,1873,966,video_call,24,2,4,0
12262,1040,481,chat,37,1,10,0
12263,15,15,chat,57,4,10,1
12264,323,736,chat,34,1,10,0
12265,1811,474,chat,14,3,4,0
12266,1725,991,video_call,17,5,6,0
12267,1943,70,video_call,12,4,6,1
12268,1378,660,chat,56,1,10,0
12269,735,259,chat,15,2,4,0
12270,533,262,video_call,16,3,10,0
12271,1337,519,chat,55,3,2,0
12272,20,539,video_call,45,1,8,0
12273,197,2,chat,22,5,6,1
12274,696,617,chat,23,4,2,1
12275,919,697,video_call,57,3,6,0
12276,1023,885,chat,36,3,4,0
12277,1938,524,video_call,52,4,8,1
12278,755,195,video_call,22,4,10,1
12279,1728,734,video_call,5,1,8,0
12280,310,117,chat,21,3,8,0
12281,1190,787,video_call,10,4,10,1
12282,1652,993,chat,48,1,8,0
12283,589,631,video_call,50,5,2,1
12284,1295,278,chat,26,1,10,0
12285,1416,386,chat,58,5,4,1
12286,52,390,chat,9,5,2,1
12287,1338,279,chat,15,3,4,0
12288,551,879,chat,58,4,2,1
12289,128,392,chat,57,4,4,1
12290,51,789,chat,27,2,6,0
12291,1093,670,video_call,15,3,4,0
12292,675,683,chat,12,2,4,0
12293,464,71,chat,52,5,6,0
12294,403,137,video_call,16,3,8,0
12295,1162,225,chat,27,1,8,0
12296,1264,509,video_call,47,4,8,1
12297,324,779,video_call,24,2,10,0
12298,1020,877,video_call,37,5,10,1
12299,291,477,video_call,52,4,10,1
12300,853,289,chat,28,2,10,0
12301,1759,167,chat,6,2,6,0
12302,998,443,chat,24,3,6,0
12303,1906,864,chat,5,4,8,1
12304,1217,606,chat,14,3,4,0
12305,331,528,video_call,30,5,4,1
12306,1282,972,video_call,9,1,10,0
12307,1003,180,video_call,46,2,10,0
12308,1114,745,video_call,51,1,4,0
12309,74,712,video_call,56,3,8,0
12310,1285,663,chat,33,2,4,0
12311,1100,440,video_call,31,1,2,0
12312,1117,842,chat,9,5,2,0
12313,500,966,chat,48,3,2,0
12314,1414,424,chat,39,1,6,0
12315,1526,934,video_call,37,3,2,0
12316,607,660,chat,36,2,6,0
12317,74,242,video_call,37,5,6,1
12318,1703,301,video_call,29,2,4,0
12319,338,540,chat,27,4,4,0
12320,472,433,chat,57,1,4,0
12321,457,344,video_call,60,1,8,0
12322,1292,588,video_call,11,1,10,0
12323,358,981,video_call,20,1,6,0
12324,152,21,video_call,34,1,10,0
12325,37,361,video_call,21,4,10,1
12326,106,726,chat,29,2,4,0
12327,1849,223,video_call,42,3,8,0
12328,1182,759,chat,30,5,10,1
12329,545,203,chat,55,4,6,1
12330,319,626,chat,21,4,4,0
12331,1737,489,video_call,20,2,2,0
12332,86,229,video_call,22,4,2,1
12333,830,832,video_call,20,3,4,0
12334,750,254,video_call,12,2,10,0
12335,1654,645,video_call,42,3,2,0
12336,1541,4,video_call,10,2,10,0
12337,705,138,video_call,36,5,2,1
12338,1503,673,chat,11,3,8,0
12339,713,427,chat,46,2,8,0
12340,91,506,video_call,45,3,4,0
12341,1312,676,chat,17,4,6,1
12342,484,383,video_call,60,3,6,0
12343,1520,270,chat,52,2,4,0
12344,313,698,chat,34,4,8,1
12345,1252,499,chat,55,5,2,1
12346,1873,940,video_call,46,2,8,0
12347,221,622,video_call,28,5,2,1
12348,610,99,chat,44,3,2,0
12349,119,319,chat,26,4,2,1
12350,792,577,chat,22,3,10,0
12351,1759,322,chat,52,5,8,0
12352,739,378,chat,53,1,4,0
12353,504,299,video_call,7,1,6,0
12354,274,184,video_call,23,1,2,0
12355,732,27,chat,32,2,10,0
12356,1471,830,chat,15,1,2,0
12357,303,764,video_call,34,2,4,0
12358,87,607,chat,19,3,4,0
12359,384,26,video_call,24,1,10,0
12360,1122,670,chat,34,4,10,1
12361,592,114,video_call,33,2,4,0
12362,81,735,chat,19,3,8,0
12363,204,653,video_call,29,1,10,0
12364,911,478,chat,41,4,10,0
12365,1214,369,video_call,52,3,4,0
12366,658,547,chat,60,2,6,0
12367,663,651,chat,12,3,6,0
12368,216,993,chat,20,4,2,1
12369,1122,505,video_call,23,2,2,0
12370,1108,525,chat,40,4,2,1
12371,539,666,video_call,24,3,4,0
12372,743,765,video_call,41,4,10,1
12373,1600,509,chat,49,4,10,1
12374,207,335,chat,6,5,10,1
12375,877,207,chat,38,3,6,0
12376,557,356,video_call,45,3,4,0
12377,1985,937,chat,27,2,8,0
12378,95,867,chat,35,4,10,0
12379,1246,567,chat,60,4,10,1
12380,641,56,chat,11,5,4,1
12381,62,187,chat,28,3,6,0
12382,1300,503,video_call,12,3,4,0
12383,1814,941,chat,6,2,4,0
12384,877,590,video_call,29,5,4,1
12385,317,898,video_call,12,1,6,0
12386,709,306,video_call,45,3,8,0
12387,54,405,chat,17,3,10,0
12388,437,22,chat,31,4,4,1
12389,255,426,chat,60,1,6,0
12390,1521,331,chat,33,2,10,0
12391,82,268,chat,26,3,4,0
12392,853,191,video_call,17,1,10,0
12393,1284,803,video_call,9,2,2,0
12394,1472,48,video_call,12,1,4,0
12395,1112,501,chat,17,5,2,0
12396,1940,457,chat,55,5,10,0
12397,1058,97,chat,40,4,2,1
12398,853,883,chat,32,5,10,1
12399,410,843,video_call,10,4,6,1
12400,1112,219,video_call,39,1,4,0
12401,1005,144,chat,43,1,2,0
12402,1731,935,chat,8,3,6,0
12403,409,611,video_call,22,4,10,1
12404,1068,272,chat,47,2,10,0
12405,1794,289,video_call,42,3,4,0
12406,1756,499,video_call,28,5,2,1
12407,1872,345,video_call,47,3,10,0
12408,577,585,chat,14,1,2,0
12409,419,187,video_call,7,2,2,0
12410,229,935,video_call,29,5,8,1
12411,227,503,video_call,37,3,6,0
12412,1413,373,chat,27,1,6,0
12413,195,641,video_call,57,4,8,0
12414,188,309,video_call,29,4,4,1
12415,465,422,chat,35,1,6,0
12416,1290,786,video_call,10,1,10,0
12417,83,55,video_call,46,4,6,1
12418,416,950,chat,47,5,8,1
12419,1953,539,chat,30,3,4,0
12420,762,154,chat,26,2,2,0
12421,908,501,video_call,5,3,4,0
12422,905,180,chat,31,3,8,0
12423,459,916,video_call,36,2,6,0
12424,393,869,chat,39,5,10,1
12425,124,26,video_call,6,2,6,0
12426,363,23,video_call,56,2,8,0
12427,947,385,video_call,29,4,4,1
12428,1193,380,chat,39,4,6,1
12429,199,133,chat,37,3,4,0
12430,192,496,video_call,55,4,6,0
12431,1293,153,video_call,50,5,6,1
12432,1519,908,chat,60,4,10,0
12433,1740,979,video_call,17,4,8,1
12434,144,646,chat,38,3,10,0
12435,1369,870,video_call,45,2,8,0
12436,1788,242,video_call,33,5,6,1
12437,718,661,chat,5,5,8,1
12438,1567,217,video_call,7,5,10,1
12439,455,876,video_call,50,3,4,0
12440,1865,607,chat,52,2,8,0
12441,122,300,chat,45,2,6,0
12442,627,932,chat,57,4,4,0
12443,604,393,chat,35,3,10,0
12444,888,872,chat,41,1,4,0
12445,202,86,video_call,9,3,4,0
12446,1716,170,video_call,60,5,2,1
12447,1548,599,chat,39,5,2,1
12448,872,817,chat,29,1,10,0
12449,1346,566,video_call,19,2,4,0
12450,1923,381,video_call,9,2,10,0
12451,674,728,video_call,16,3,6,0
12452,1179,699,chat,28,4,2,1
12453,962,412,video_call,8,1,4,0
12454,1702,163,chat,35,1,8,0
12455,386,59,video_call,23,1,6,0
12456,370,972,video_call,33,3,8,0
12457,1946,283,chat,48,3,6,0
12458,1769,666,video_call,33,2,4,0
12459,11,69,chat,26,3,10,0
12460,933,402,chat,33,5,2,0
12461,761,755,video_call,31,4,6,1
12462,1378,951,video_call,55,4,4,0
12463,793,257,video_call,9,2,8,0
12464,109,913,video_call,35,1,6,0
12465,1922,496,video_call,16,2,10,0
12466,1972,815,chat,26,2,2,0
12467,1156,416,chat,10,4,6,0
12468,1800,847,video_call,40,1,6,0
12469,550,877,video_call,6,5,6,0
12470,1061,754,video_call,47,5,6,0
12471,39,800,chat,53,5,8,1
12472,1426,629,video_call,60,5,8,1
12473,1626,606,chat,26,5,2,1
12474,216,570,chat,6,5,8,1
12475,157,342,chat,21,5,2,1
12476,996,69,chat,25,4,8,1
12477,1179,539,chat,32,4,10,1
12478,243,750,chat,40,2,2,0
12479,413,989,chat,14,5,6,1
12480,613,828,video_call,9,3,6,0
12481,1912,717,video_call,47,3,2,0
12482,818,527,chat,10,1,10,0
12483,1133,657,video_call,10,4,8,0
12484,1096,502,video_call,22,5,2,1
12485,657,120,chat,44,4,8,1
12486,939,675,video_call,49,4,10,1
12487,50,144,video_call,11,2,6,0
12488,1975,189,chat,40,2,10,0
12489,1340,798,chat,42,5,6,1
12490,1978,226,chat,34,1,2,0
12491,218,433,chat,27,1,4,0
12492,345,750,chat,45,1,4,0
12493,453,532,chat,56,5,10,1
12494,388,46,video_call,39,1,6,0
12495,1497,477,chat,57,1,6,0
12496,6,588,chat,60,2,8,0
12497,296,927,video_call,14,3,10,0
12498,1606,729,chat,17,4,8,1
12499,1756,6,chat,17,2,8,0
12500,266,450,video_call,56,1,8,0
12501,813,475,chat,22,5,2,1
12502,1183,510,video_call,6,2,8,0
12503,663,683,video_call,35,3,6,0
12504,1615,846,video_call,37,5,4,1
12505,821,575,video_call,41,3,10,0
12506,252,876,chat,8,3,10,0
12507,1412,430,chat,14,5,6,1
12508,1475,635,video_call,42,1,8,0
12509,1859,971,video_call,33,5,10,0
12510,60,37,chat,53,4,4,1
12511,1419,747,video_call,18,5,8,1
12512,1772,816,chat,5,5,8,1
12513,1765,71,chat,47,2,6,0
12514,1406,178,chat,23,2,2,0
12515,91,946,video_call,44,5,4,0
12516,194,23,video_call,30,4,6,0
12517,73,603,video_call,51,3,6,0
12518,302,509,video_call,55,5,10,1
12519,1417,884,video_call,39,1,4,0
12520,1591,286,video_call,6,4,2,1
12521,1109,802,video_call,7,3,6,0
12522,708,26,video_call,36,3,10,0
12523,1116,829,chat,38,3,10,0
12524,199,610,chat,22,5,10,1
12525,1618,307,chat,46,4,6,1
12526,320,175,video_call,15,5,8,0
12527,521,170,chat,5,3,8,0
12528,571,983,chat,10,4,6,1
12529,742,835,chat,8,4,8,0
12530,1869,154,chat,27,1,2,0
12531,144,444,video_call,56,1,4,0
12532,1640,653,chat,50,1,10,0
12533,216,104,chat,8,4,8,1
12534,208,24,chat,44,2,8,0
12535,1503,186,video_call,29,5,6,1
12536,1498,20,video_call,8,4,4,1
12537,639,70,video_call,42,2,6,0
12538,527,220,video_call,42,3,6,0
12539,9,681,chat,56,4,10,0
12540,585,152,chat,52,1,8,0
12541,355,786,chat,55,4,4,0
12542,1383,214,video_call,38,5,10,1
12543,890,937,video_call,24,3,8,0
12544,292,18,video_call,33,3,6,0
12545,1499,363,chat,9,5,10,1
12546,894,697,chat,17,3,4,0
12547,1747,642,video_call,21,2,2,0
12548,204,286,video_call,34,5,2,0
12549,1978,448,chat,57,3,10,0
12550,271,846,video_call,36,1,4,0
12551,1061,832,video_call,59,5,6,1
12552,235,871,video_call,51,3,4,0
12553,610,502,video_call,31,3,10,0
12554,274,132,video_call,25,4,2,1
12555,1810,298,video_call,55,1,6,0
12556,1742,514,chat,57,2,6,0
12557,241,273,video_call,45,3,6,0
12558,879,316,chat,30,2,10,0
12559,986,82,video_call,58,1,4,0
12560,1500,943,video_call,29,2,4,0
12561,725,957,chat,27,5,10,0
12562,1269,280,chat,25,4,8,1
12563,575,388,chat,36,4,8,0
12564,1648,262,video_call,19,3,10,0
12565,212,403,chat,5,2,4,0
12566,618,798,video_call,15,1,8,0
12567,1437,262,chat,17,2,6,0
12568,1478,294,video_call,12,3,8,0
12569,195,14,video_call,23,5,10,1
12570,1935,636,video_call,58,1,6,0
12571,1727,515,video_call,53,5,10,1
12572,750,78,chat,30,5,2,1
